#Procedure: <nfoinstruments.Measurements.LCRprocedures.ISProcedureConstTemp>,,,,,
#Parameters:,,,,,
#Data:,,,,,
Time,Bias,Frequency,Temperature,R,X
1719410031,0.05,39.96,nan,9793430,-3868920
1719410035,0.05,40.89,nan,9746560,-3834110
1719410040,0.05,41.85,nan,9692810,-3874210
1719410044,0.05,42.82,nan,9620060,-3887330
1719410048,0.05,43.82,nan,9607700,-3902640
1719410052,0.05,44.85,nan,9532220,-3875600
1719410055,0.05,45.89,nan,9455170,-3862300
1719410059,0.05,46.96,nan,9411860,-3917510
1719410063,0.05,48.06,nan,9364200,-3921910
1719410066,0.05,49.18,nan,9359830,-3950940
1719410071,0.05,50.33,nan,9124720,-3964840
1719410075,0.05,51.51,nan,9202880,-3977820
1719410080,0.05,52.71,nan,9132820,-3907580
1719410084,0.05,53.94,nan,9066460,-3904090
1719410088,0.05,55.2,nan,9009170,-3923790
1719410093,0.05,56.48,nan,8951340,-3949160
1719410097,0.05,57.8,nan,8896020,-3964170
1719410101,0.05,59.15,nan,8830590,-3981470
1719410105,0.05,60.53,nan,8775650,-3956130
1719410109,0.05,61.95,nan,8701720,-3982810
1719410112,0.05,63.39,nan,8674850,-3973190
1719410116,0.05,64.87,nan,8585980,-3999430
1719410120,0.05,66.39,nan,8517420,-4001880
1719410123,0.05,67.93,nan,8473200,-3997920
1719410127,0.05,69.52,nan,8429010,-4008800
1719410130,0.05,71.14,nan,8318360,-3989770
1719410134,0.05,72.8,nan,8274730,-4016730
1719410137,0.05,74.5,nan,8226480,-4021740
1719410141,0.05,76.24,nan,8148310,-4032720
1719410145,0.05,78.02,nan,8072750,-4047470
1719410149,0.05,79.84,nan,8037100,-4034140
1719410153,0.05,81.71,nan,7958000,-4064860
1719410157,0.05,83.61,nan,7900230,-4051960
1719410161,0.05,85.56,nan,7823780,-4048710
1719410164,0.05,87.56,nan,7765800,-4058150
1719410168,0.05,89.61,nan,7712280,-4070320
1719410172,0.05,91.7,nan,7634340,-4063200
1719410175,0.05,93.84,nan,7517330,-4075800
1719410179,0.05,96.03,nan,7214030,-3805510
1719410182,0.05,98.27,nan,7418020,-4083590
1719410186,0.05,100.56,nan,7377970,-4090470
1719410189,0.05,102.91,nan,7318480,-4094120
1719410193,0.05,105.31,nan,7249030,-4093450
1719410197,0.05,107.77,nan,7220830,-4105900
1719410200,0.05,110.28,nan,7133700,-4108840
1719410204,0.05,112.86,nan,7068610,-4117020
1719410207,0.05,115.49,nan,7148390,-4222260
1719410210,0.05,118.19,nan,6918180,-4110180
1719410213,0.05,120.95,nan,6864600,-4116350
1719410217,0.05,123.77,nan,6791460,-4110850
1719410220,0.05,126.66,nan,6732560,-4123380
1719410223,0.05,129.61,nan,6657530,-4122020
1719410227,0.05,132.64,nan,6607620,-4116520
1719410230,0.05,135.74,nan,6530810,-4129160
1719410233,0.05,138.9,nan,6462700,-4126890
1719410236,0.05,142.15,nan,6385390,-4121670
1719410239,0.05,145.46,nan,6333020,-4134960
1719410242,0.05,148.86,nan,6246070,-4123300
1719410245,0.05,152.33,nan,6180090,-4136700
1719410249,0.05,155.89,nan,6109530,-4114450
1719410252,0.05,159.53,nan,6055810,-4101380
1719410255,0.05,163.25,nan,5984910,-4106860
1719410258,0.05,167.06,nan,5913240,-4109450
1719410261,0.05,170.96,nan,5835960,-4101630
1719410264,0.05,174.95,nan,5769980,-4100250
1719410267,0.05,179.03,nan,5704470,-4100440
1719410270,0.05,183.21,nan,5627440,-4090250
1719410273,0.05,187.49,nan,5559620,-4079940
1719410276,0.05,191.86,nan,5487110,-4077920
1719410279,0.05,196.34,nan,5420970,-4074950
1719410282,0.05,200.93,nan,5350310,-4061640
1719410285,0.05,205.61,nan,5279760,-4056970
1719410288,0.05,210.41,nan,5214750,-4050190
1719410291,0.05,215.32,nan,5136130,-4039780
1719410294,0.05,220.35,nan,5065130,-4033430
1719410297,0.05,225.49,nan,4996610,-4027210
1719410300,0.05,230.76,nan,4927810,-4013420
1719410304,0.05,236.14,nan,4861780,-3997880
1719410307,0.05,241.65,nan,4785720,-3985830
1719410309,0.05,247.29,nan,4718780,-3972330
1719410313,0.05,253.07,nan,4646110,-3953260
1719410316,0.05,258.97,nan,4580070,-3951400
1719410319,0.05,265.02,nan,4507540,-3932900
1719410322,0.05,271.2,nan,4442530,-3916450
1719410325,0.05,277.53,nan,4371700,-3919070
1719410328,0.05,284.01,nan,4308650,-3878410
1719410331,0.05,290.64,nan,4236170,-3867110
1719410334,0.05,297.42,nan,4168810,-3848220
1719410337,0.05,304.37,nan,4102180,-3826790
1719410340,0.05,311.47,nan,4030470,-3808580
1719410343,0.05,318.74,nan,3966670,-3787130
1719410346,0.05,326.18,nan,3899760,-3767890
1719410349,0.05,333.79,nan,3836830,-3746200
1719410352,0.05,341.58,nan,3768850,-3726100
1719410355,0.05,349.55,nan,3698960,-3693980
1719410358,0.05,357.71,nan,3640480,-3676330
1719410361,0.05,366.06,nan,3578570,-3657170
1719410364,0.05,374.61,nan,3515950,-3628280
1719410367,0.05,383.35,nan,3450110,-3606110
1719410370,0.05,392.3,nan,3393670,-3583120
1719410373,0.05,401.45,nan,3332150,-3559380
1719410376,0.05,410.82,nan,3269790,-3531410
1719410379,0.05,420.41,nan,3206180,-3502570
1719410382,0.05,430.22,nan,3152620,-3476220
1719410385,0.05,440.27,nan,3091620,-3447850
1719410388,0.05,450.54,nan,3045770,-3419410
1719410391,0.05,461.06,nan,2965640,-3406510
1719410394,0.05,471.82,nan,2920330,-3362100
1719410397,0.05,482.83,nan,2865010,-3333480
1719410400,0.05,494.1,nan,2806960,-3305060
1719410403,0.05,505.63,nan,2754150,-3275290
1719410405,0.05,517.43,nan,2700090,-3245350
1719410408,0.05,529.51,nan,2652910,-3204010
1719410411,0.05,541.87,nan,2597550,-3183820
1719410414,0.05,554.52,nan,2545970,-3154230
1719410417,0.05,567.46,nan,2494150,-3121650
1719410420,0.05,580.71,nan,2445950,-3091020
1719410422,0.05,594.26,nan,2395310,-3061350
1719410425,0.05,608.13,nan,2348990,-3028980
1719410428,0.05,622.32,nan,2301510,-2997990
1719410431,0.05,636.85,nan,2256200,-2966350
1719410434,0.05,651.71,nan,2206940,-2934030
1719410437,0.05,666.92,nan,2163920,-2902820
1719410440,0.05,682.49,nan,2121560,-2869390
1719410442,0.05,698.42,nan,2077880,-2839250
1719410445,0.05,714.72,nan,2035170,-2807470
1719410448,0.05,731.4,nan,1992130,-2775030
1719410451,0.05,748.47,nan,1950500,-2744550
1719410454,0.05,765.94,nan,1911460,-2711830
1719410457,0.05,783.82,nan,1872610,-2680650
1719410459,0.05,802.11,nan,1832610,-2649280
1719410462,0.05,820.84,nan,1795910,-2618470
1719410465,0.05,839.99,nan,1756930,-2586350
1719410468,0.05,859.6,nan,1719600,-2554870
1719410471,0.05,879.66,nan,1684290,-2523900
1719410474,0.05,900.2,nan,1649940,-2493150
1719410476,0.05,921.21,nan,1614400,-2462360
1719410479,0.05,942.71,nan,1581610,-2431630
1719410482,0.05,964.71,nan,1546430,-2400860
1719410485,0.05,987.23,nan,1515000,-2371720
1719410487,0.05,1010.27,nan,1481230,-2340020
1719410490,0.05,1033.85,nan,1448640,-2310260
1719410493,0.05,1057.98,nan,1417480,-2280060
1719410496,0.05,1082.67,nan,1386380,-2251410
1719410499,0.05,1107.94,nan,1357270,-2222430
1719410502,0.05,1133.8,nan,1328510,-2194110
1719410504,0.05,1160.26,nan,1299580,-2164060
1719410507,0.05,1187.35,nan,1271430,-2135780
1719410510,0.05,1215.06,nan,1242960,-2106600
1719410513,0.05,1243.42,nan,1217040,-2078710
1719410515,0.05,1272.44,nan,1190470,-2051000
1719410518,0.05,1302.14,nan,1163720,-2023930
1719410521,0.05,1332.53,nan,1136840,-1995020
1719410524,0.05,1363.63,nan,1111260,-1968560
1719410526,0.05,1395.46,nan,1087570,-1941520
1719410529,0.05,1428.03,nan,1066160,-1915960
1719410532,0.05,1461.36,nan,1039980,-1888520
1719410535,0.05,1495.47,nan,1016950,-1861420
1719410538,0.05,1530.37,nan,993387,-1834860
1719410540,0.05,1566.09,nan,970885,-1809850
1719410543,0.05,1602.65,nan,948979,-1783930
1719410546,0.05,1640.05,nan,927338,-1759350
1719410549,0.05,1678.33,nan,905953,-1733670
1719410551,0.05,1717.5,nan,885066,-1708450
1719410554,0.05,1757.59,nan,864365,-1683570
1719410557,0.05,1798.61,nan,843958,-1659360
1719410560,0.05,1840.59,nan,824641,-1635580
1719410562,0.05,1883.55,nan,805494,-1611070
1719410565,0.05,1927.52,nan,786386,-1587160
1719410568,0.05,1972.5,nan,768050,-1564060
1719410571,0.05,2018.54,nan,749050,-1539970
1719410573,0.05,2065.66,nan,731433,-1516860
1719410576,0.05,2113.87,nan,713886,-1494230
1719410579,0.05,2163.21,nan,696782,-1472020
1719410582,0.05,2213.7,nan,679574,-1449540
1719410585,0.05,2265.37,nan,663909,-1428210
1719410588,0.05,2318.24,nan,647457,-1406030
1719410590,0.05,2372.35,nan,631508,-1384030
1719410593,0.05,2427.72,nan,616185,-1362670
1719410596,0.05,2484.38,nan,600960,-1342190
1719410599,0.05,2542.37,nan,586030,-1320730
1719410601,0.05,2601.71,nan,571630,-1299660
1719410604,0.05,2662.43,nan,557167,-1279660
1719410607,0.05,2724.57,nan,543119,-1259180
1719410610,0.05,2788.17,nan,529891,-1239240
1719410613,0.05,2853.24,nan,516552,-1220150
1719410615,0.05,2919.84,nan,503461,-1199870
1719410618,0.05,2987.99,nan,490566,-1180950
1719410621,0.05,3057.73,nan,477935,-1161500
1719410624,0.05,3129.1,nan,466050,-1142760
1719410626,0.05,3202.13,nan,454000,-1124330
1719410629,0.05,3276.87,nan,442228,-1105450
1719410632,0.05,3353.35,nan,431062,-1087420
1719410634,0.05,3431.62,nan,419679,-1069270
1719410637,0.05,3511.71,nan,408772,-1051480
1719410640,0.05,3593.68,nan,398002,-1033860
1719410643,0.05,3677.55,nan,387859,-1016450
1719410645,0.05,3763.39,nan,377554,-999555
1719410648,0.05,3851.23,nan,367648,-982583
1719410651,0.05,3941.12,nan,357803,-965871
1719410654,0.05,4033.1,nan,348665,-949347
1719410656,0.05,4127.24,nan,339209,-933135
1719410659,0.05,4223.57,nan,330321,-916917
1719410662,0.05,4322.15,nan,321562,-901328
1719410665,0.05,4423.02,nan,312905,-885606
1719410668,0.05,4526.26,nan,304542,-870251
1719410670,0.05,4631.9,nan,296393,-854895
1719410673,0.05,4740.01,nan,288509,-839990
1719410676,0.05,4850.65,nan,280644,-825120
1719410679,0.05,4963.86,nan,273028,-810475
1719410681,0.05,5079.72,nan,265726,-796266
1719410684,0.05,5198.28,nan,258486,-782155
1719410687,0.05,5319.61,nan,251404,-768245
1719410690,0.05,5443.77,nan,244621,-754359
1719410692,0.05,5570.83,nan,237921,-740827
1719410695,0.05,5700.85,nan,231465,-727601
1719410698,0.05,5833.91,nan,225097,-714287
1719410701,0.05,5970.08,nan,219114,-701386
1719410703,0.05,6109.42,nan,212954,-688734
1719410706,0.05,6252.01,nan,207096,-676098
1719410709,0.05,6397.94,nan,201493,-663907
1719410712,0.05,6547.27,nan,195965,-651595
1719410715,0.05,6700.08,nan,190520,-639611
1719410717,0.05,6856.46,nan,185265,-627853
1719410720,0.05,7016.49,nan,180162,-616189
1719410723,0.05,7180.26,nan,175116,-604705
1719410725,0.05,7347.85,nan,170243,-593417
1719410728,0.05,7519.35,nan,165565,-582399
1719410731,0.05,7694.85,nan,160944,-571528
1719410734,0.05,7874.45,nan,156495,-560815
1719410736,0.05,8058.24,nan,152086,-550230
1719410739,0.05,8246.33,nan,147843,-539849
1719410742,0.05,8438.8,nan,143778,-529665
1719410745,0.05,8635.76,nan,139724,-519600
1719410748,0.05,8837.32,nan,135828,-509709
1719410750,0.05,9043.58,nan,132046,-500004
1719410753,0.05,9254.66,nan,128376,-490439
1719410756,0.05,9470.67,nan,124713,-481035
1719410759,0.05,9691.72,nan,121235,-471801
1719410761,0.05,9917.92,nan,117900,-462733
1719410764,0.05,10149.41,nan,114551,-453777
1719410767,0.05,10386.3,nan,111315,-444903
1719410770,0.05,10628.72,nan,108198,-436321
1719410772,0.05,10876.79,nan,105184,-427783
1719410775,0.05,11130.66,nan,102308,-419597
1719410778,0.05,11390.45,nan,99439.9,-411412
1719410781,0.05,11656.31,nan,96622.4,-403289
1719410783,0.05,11928.37,nan,93963.7,-395436
1719410786,0.05,12206.78,nan,91306.3,-387645
1719410789,0.05,12491.69,nan,88849.2,-380203
1719410791,0.05,12783.25,nan,86351.6,-372744
1719410794,0.05,13081.61,nan,83922.5,-365372
1719410797,0.05,13386.94,nan,81529.1,-358060
1719410800,0.05,13699.39,nan,79284.5,-351019
1719410802,0.05,14019.14,nan,77053.8,-344041
1719410805,0.05,14346.35,nan,74886,-337161
1719410808,0.05,14681.2,nan,72830.9,-330549
1719410811,0.05,15023.86,nan,70822,-324008
1719410813,0.05,15374.52,nan,68840.7,-317535
1719410816,0.05,15733.36,nan,66924.9,-311151
1719410819,0.05,16100.58,nan,65060.4,-304890
1719410821,0.05,16476.37,nan,63241.3,-298683
1719410824,0.05,16860.94,nan,61495.7,-292746
1719410827,0.05,17254.47,nan,59837.4,-286908
1719410830,0.05,17657.2,nan,58139.7,-281021
1719410832,0.05,18069.32,nan,56554.7,-275361
1719410835,0.05,18491.06,nan,55010.2,-269820
1719410838,0.05,18922.65,nan,53507.3,-264360
1719410840,0.05,19364.31,nan,52023.9,-258964
1719410843,0.05,19816.27,nan,50584.5,-253625
1719410846,0.05,20278.79,nan,49232.6,-248518
1719410849,0.05,20752.1,nan,47908.7,-243468
1719410851,0.05,21236.46,nan,46600.6,-238444
1719410854,0.05,21732.12,nan,45358.4,-233619
1719410857,0.05,22239.35,nan,44136.5,-228816
1719410859,0.05,22758.43,nan,42946,-224101
1719410862,0.05,23289.61,nan,41804.2,-219517
1719410865,0.05,23833.2,nan,40701.4,-215031
1719410867,0.05,24389.47,nan,39609.9,-210565
1719410870,0.05,24958.72,nan,38567.3,-206217
1719410873,0.05,25541.27,nan,37550.9,-201980
1719410875,0.05,26137.4,nan,36561.9,-197774
1719410878,0.05,26747.46,nan,35607.8,-193690
1719410881,0.05,27371.75,nan,34688.9,-189697
1719410883,0.05,28010.61,nan,33788.9,-185752
1719410886,0.05,28664.38,nan,32927.3,-181919
1719410889,0.05,29333.42,nan,32078.8,-178125
1719410891,0.05,30018.07,nan,31257.5,-174398
1719410894,0.05,30718.69,nan,30466.6,-170765
1719410897,0.05,31435.67,nan,29698.6,-167187
1719410900,0.05,32169.39,nan,28954.1,-163711
1719410902,0.05,32920.23,nan,28232.2,-160293
1719410905,0.05,33688.6,nan,27528.4,-156934
1719410908,0.05,34474.89,nan,26856.8,-153671
1719410910,0.05,35279.55,nan,26196.5,-150429
1719410913,0.05,36102.98,nan,25562.1,-147287
1719410916,0.05,36945.63,nan,24940.1,-144168
1719410918,0.05,37807.95,nan,24344,-141142
1719410921,0.05,38690.39,nan,23762.6,-138182
1719410924,0.05,39593.44,nan,23204.2,-135280
1719410927,0.05,40517.55,nan,22657.8,-132411
1719410929,0.05,41463.24,nan,22132.8,-129633
1719410932,0.05,42431,nan,21619.8,-126893
1719410934,0.05,43421.35,nan,21123.7,-124211
1719410937,0.05,44434.82,nan,20645.2,-121593
1719410940,0.05,45471.93,nan,20180.2,-119015
1719410942,0.05,46533.26,nan,19732.2,-116498
1719410945,0.05,47619.35,nan,19291.3,-114020
1719410948,0.05,48730.8,nan,18869.8,-111602
1719410950,0.05,49868.19,nan,18458.1,-109226
1719410953,0.05,51032.12,nan,18062.3,-106915
1719410956,0.05,52223.22,nan,17680,-104646
1719410958,0.05,53442.12,nan,17305.1,-102420
1719410961,0.05,54689.47,nan,16947,-100237
1719410963,0.05,55965.94,nan,16594.7,-98100.3
1719410966,0.05,57272.19,nan,16257.6,-96017.4
1719410969,0.05,58608.94,nan,15927.1,-93967.9
1719410971,0.05,59976.88,nan,15611.6,-91962.2
1719410974,0.05,61376.76,nan,15299.9,-89997.5
1719410977,0.05,62809.3,nan,15006.4,-88075.8
1719410979,0.05,64275.29,nan,14716.2,-86191.3
1719410982,0.05,65775.49,nan,14436.7,-84351.1
1719410985,0.05,67310.7,nan,14166.1,-82555.4
1719410987,0.05,68881.75,nan,13907.4,-80793.6
1719410990,0.05,70489.46,nan,13650.1,-79068
1719410993,0.05,72134.7,nan,13405.2,-77383.5
1719410995,0.05,73818.34,nan,13166.7,-75726.1
1719410998,0.05,75541.27,nan,12936.6,-74106.9
1719411001,0.05,77304.42,nan,12713.9,-72525.1
1719411003,0.05,79108.72,nan,12494.5,-70968.7
1719411006,0.05,80955.14,nan,12284.2,-69445.9
1719411009,0.05,82844.65,nan,12083.1,-67967.6
1719411011,0.05,84778.26,nan,11883.5,-66508.1
1719411014,0.05,86757,nan,11693.3,-65084.4
1719411017,0.05,88781.93,nan,11508,-63694
1719411019,0.05,90854.12,nan,11331.5,-62331.6
1719411022,0.05,92974.67,nan,11156.6,-60998.9
1719411025,0.05,95144.72,nan,10988.2,-59693.3
1719411027,0.05,97365.42,nan,10825.2,-58412.8
1719411030,0.05,99637.95,nan,10666.6,-57167.5
1719411032,0.05,101963.52,nan,10508.6,-55931.9
1719411035,0.05,104343.37,nan,10365.4,-54776.6
1719411038,0.05,106778.77,nan,10217.5,-53576.5
1719411040,0.05,109271.01,nan,10077.6,-52429.6
1719411043,0.05,111821.42,nan,9943.14,-51333.3
1719411045,0.05,114431.35,nan,9813.2,-50242.8
1719411048,0.05,117102.2,nan,9685.97,-49159.9
1719411051,0.05,119835.39,nan,9563.19,-48123.9
1719411053,0.05,122632.38,nan,9443.56,-47099.7
1719411056,0.05,125494.64,nan,9323.87,-46083.1
1719411059,0.05,128423.71,nan,9212.39,-45112
1719411061,0.05,131421.15,nan,9102.44,-44152
1719411064,0.05,134488.55,nan,8995.03,-43205.9
1719411067,0.05,137627.54,nan,8892.95,-42300.2
1719411069,0.05,140839.8,nan,8792.82,-41407.4
1719411072,0.05,144127.03,nan,8693.85,-40527
1719411075,0.05,147490.98,nan,8597.48,-39661.8
1719411077,0.05,150933.45,nan,8506.76,-38833.9
1719411080,0.05,154456.27,nan,8415.93,-37998.1
1719411083,0.05,158061.31,nan,8328.24,-37198.3
1719411085,0.05,161750.5,nan,8241.94,-36413.9
1719411088,0.05,165525.79,nan,8161.54,-35663.5
1719411091,0.05,169389.2,nan,8080.93,-34909
1719411093,0.05,173342.78,nan,8002.24,-34187.2
1719411096,0.05,177388.63,nan,7923.38,-33462.4
1719411099,0.05,181528.92,nan,7849.88,-32770.9
1719411101,0.05,185765.85,nan,7777.05,-32079.6
1719411104,0.05,190101.66,nan,7705.61,-31417.6
1719411106,0.05,194538.67,nan,7635.94,-30770.7
1719411109,0.05,199079.25,nan,7567.01,-30126
1719411112,0.05,203725.8,nan,7501.27,-29509.5
1719411114,0.05,208480.8,nan,7435.07,-28896.3
1719411117,0.05,213346.79,nan,7372.8,-28310.3
1719411120,0.05,218326.35,nan,7309.36,-27726
1719411122,0.05,223422.13,nan,7247.73,-27157.9
1719411125,0.05,228636.85,nan,7186.73,-26605.5
1719411127,0.05,233973.28,nan,7126.51,-26057.1
1719411130,0.05,239434.27,nan,7068.18,-25534.4
1719411132,0.05,245022.72,nan,7009.83,-25016.1
1719411135,0.05,250741.6,nan,6955.72,-24513.4
1719411138,0.05,256593.96,nan,6900.4,-24016.7
1719411141,0.05,262582.92,nan,6844.76,-23534
1719411143,0.05,268711.66,nan,6791.84,-23066.7
1719411146,0.05,274983.45,nan,6738.26,-22606.3
1719411149,0.05,281401.62,nan,6686.21,-22159.2
1719411151,0.05,287969.59,nan,6634.22,-21719.4
1719411154,0.05,294690.86,nan,6582.93,-21294
1719411157,0.05,301569.01,nan,6529.83,-20874.5
1719411159,0.05,308607.69,nan,6480.26,-20469.8
1719411162,0.05,315810.66,nan,6430.27,-20071.7
1719411165,0.05,323181.75,nan,6380.11,-19681.8
1719411167,0.05,330724.88,nan,6330.49,-19304.1
1719411170,0.05,338444.07,nan,6280.67,-18934.2
1719411173,0.05,346343.43,nan,6231.56,-18572
1719411175,0.05,354427.16,nan,6182.2,-18218.2
1719411178,0.05,362699.56,nan,6135.25,-17872.3
1719411181,0.05,371165.05,nan,6088.73,-17534.3
1719411183,0.05,379828.12,nan,6040.12,-17208.5
1719411186,0.05,388693.39,nan,5992.28,-16887.3
1719411188,0.05,397765.57,nan,5943.03,-16572.9
1719411191,0.05,407049.5,nan,5895.67,-16270.5
1719411194,0.05,416550.13,nan,5846.93,-15968.9
1719411196,0.05,426272.49,nan,5799.07,-15679
1719411199,0.05,436221.78,nan,5750.51,-15395.7
1719411202,0.05,446403.29,nan,5702.07,-15117.9
1719411204,0.05,456822.44,nan,5653.16,-14847.1
1719411207,0.05,467484.77,nan,5603.77,-14581.4
1719411209,0.05,478395.97,nan,5554.44,-14322.9
1719411212,0.05,489561.83,nan,5505.72,-14070.5
1719411215,0.05,500988.31,nan,5456.16,-13824.5
1719411217,0.05,512681.48,nan,5407.12,-13584
1719411220,0.05,524647.58,nan,5357.81,-13350
1719411223,0.05,536892.96,nan,5307.53,-13120.1
1719411225,0.05,549424.16,nan,5257.01,-12895.8
1719411228,0.05,562247.83,nan,5206.3,-12677.1
1719411231,0.05,575370.82,nan,5155.25,-12461.5
1719411233,0.05,588800.1,nan,5104.16,-12253.6
1719411236,0.05,602542.81,nan,5053.79,-12049.7
1719411239,0.05,616606.29,nan,5001.52,-11848.9
1719411241,0.05,630998.01,nan,4949.08,-11653.3
1719411244,0.05,645725.64,nan,4896.53,-11462.4
1719411247,0.05,660797.01,nan,4844.17,-11275.5
1719411249,0.05,676220.16,nan,4791.24,-11092.1
1719411252,0.05,692003.28,nan,4737.53,-10912.8
1719411255,0.05,708154.78,nan,4683.99,-10737.9
1719411257,0.05,724683.26,nan,4630.48,-10566.8
1719411260,0.05,741597.53,nan,4576.52,-10399
1719411262,0.05,758906.57,nan,4522.32,-10234.8
1719411265,0.05,776619.61,nan,4468.05,-10074.3
1719411268,0.05,794746.08,nan,4413,-9916.82
1719411270,0.05,813295.62,nan,4358.08,-9762
1719411273,0.05,832278.11,nan,4303.22,-9610.36
1719411275,0.05,851703.66,nan,4247.94,-9462.13
1719411278,0.05,871582.6,nan,4192.14,-9317.06
1719411281,0.05,891925.53,nan,4136.78,-9174.54
1719411283,0.05,912743.26,nan,4081.09,-9034.81
1719411286,0.05,934046.88,nan,4024.78,-8897.34
1719411288,0.05,955847.73,nan,3968.3,-8762.46
1719411291,0.05,978157.42,nan,3912.67,-8629.19
1719411294,0.05,1000987.82,nan,3856.24,-8499.36
1719411296,0.05,1024351.09,nan,3805.16,-8373.07
1719411299,0.05,1048259.66,nan,3748.27,-8246.85
1719411302,0.05,1072726.26,nan,3690.96,-8120.86
1719411304,0.05,1097763.92,nan,3634.98,-7999.76
1719411307,0.05,1123385.96,nan,3580.51,-7883.26
1719411310,0.05,1149606.03,nan,3523.75,-7761.87
1719411312,0.05,1176438.08,nan,3469.34,-7649.53
1719411315,0.05,1203896.39,nan,3412.8,-7533.68
1719411318,0.05,1231995.59,nan,3357.21,-7422.41
1719411320,0.05,1260750.63,nan,3301.64,-7311.4
1719411323,0.05,1290176.82,nan,3247.25,-7204.75
1719411326,0.05,1320289.82,nan,3192.69,-7097.26
1719411328,0.05,1351105.66,nan,3137.47,-6990.91
1719411331,0.05,1382640.76,nan,3082.44,-6885.82
1719411334,0.05,1414911.88,nan,3029.35,-6784.43
